"stand_id","species","count","height_from","height_to","age","forest_type"
46,"Bene",2150,1,1.2,11,"mixed"
46,"Pigl",3250,0.25,0.45,11,"mixed"
46,"Potr",1650,0.51,0.71,11,"mixed"
46,"Bene",2150,0.7,0.9,11,"mixed"
46,"Pigl",3250,0.27,0.47,11,"mixed"
46,"Potr",1650,0.59,0.79,11,"mixed"
46,"Bene",2150,2.46,2.66,11,"mixed"
46,"Pigl",3250,0.54,0.74,11,"mixed"
46,"Potr",1650,0.97,1.17,11,"mixed"
46,"Bene",2150,2.87,3.07,11,"mixed"
46,"Pigl",3250,0.19,0.39,11,"mixed"
46,"Potr",1650,0.3,0.5,11,"mixed"
46,"Bene",2150,1.65,1.85,11,"mixed"
46,"Pigl",3250,0.22,0.42,11,"mixed"
46,"Potr",1650,0.47,0.67,11,"mixed"
46,"Bene",2150,1.1,1.3,11,"mixed"
46,"Pigl",3250,0.07,0.27,11,"mixed"
46,"Potr",1650,0.35,0.55,11,"mixed"
46,"Bene",2150,2.19,2.39,11,"mixed"
46,"Pigl",3250,0.09,0.29,11,"mixed"
46,"Potr",1650,0.05,0.25,11,"mixed"
46,"Bene",2150,0.92,1.12,11,"mixed"
46,"Pigl",3250,0.38,0.58,11,"mixed"
46,"Potr",1650,0.45,0.65,11,"mixed"
46,"Bene",2150,1.58,1.78,11,"mixed"
46,"Pigl",3250,0.23,0.43,11,"mixed"
46,"Potr",1650,0.19,0.39,11,"mixed"
46,"Bene",2150,0.26,0.46,11,"mixed"
46,"Pigl",3250,0.33,0.53,11,"mixed"
46,"Potr",1650,0.43,0.63,11,"mixed"
46,"Bene",2150,1.22,1.42,11,"mixed"
46,"Pigl",3250,0.35,0.55,11,"mixed"
46,"Potr",1650,0.16,0.36,11,"mixed"
46,"Bene",2150,2.77,2.97,11,"mixed"
46,"Pigl",3250,0.57,0.77,11,"mixed"
46,"Potr",1650,0.37,0.57,11,"mixed"
46,"Bene",2150,2.05,2.25,11,"mixed"
46,"Pigl",3250,0.26,0.46,11,"mixed"
46,"Potr",1650,0.75,0.95,11,"mixed"
46,"Bene",2150,1.93,2.13,11,"mixed"
46,"Pigl",3250,0.6,0.8,11,"mixed"
46,"Potr",1650,0.4,0.6,11,"mixed"
46,"Bene",2150,2.61,2.81,11,"mixed"
46,"Pigl",3250,0.05,0.25,11,"mixed"
46,"Potr",1650,0.5,0.7,11,"mixed"
46,"Bene",2150,2.05,2.25,11,"mixed"
46,"Pigl",3250,0.3,0.5,11,"mixed"
46,"Potr",1650,0.25,0.45,11,"mixed"
46,"Bene",2150,0.85,1.05,11,"mixed"
46,"Pigl",3250,0.13,0.33,11,"mixed"
46,"Potr",1650,0.52,0.72,11,"mixed"
46,"Bene",2150,1.9,2.1,11,"mixed"
46,"Pigl",3250,0.59,0.79,11,"mixed"
47,"Potr",1450,0.37,0.57,11,"mixed"
47,"Bene",1100,1.57,1.77,11,"mixed"
47,"Pigl",2450,0.21,0.41,11,"mixed"
47,"Potr",1450,0.63,0.83,11,"mixed"
47,"Bene",1100,1.39,1.59,11,"mixed"
47,"Pigl",2450,0.31,0.51,11,"mixed"
47,"Potr",1450,0.58,0.78,11,"mixed"
47,"Bene",1100,2.07,2.27,11,"mixed"
47,"Pigl",2450,0.38,0.58,11,"mixed"
47,"Potr",1450,0.5,0.7,11,"mixed"
47,"Bene",1100,0.45,0.65,11,"mixed"
47,"Pigl",2450,0.53,0.73,11,"mixed"
47,"Potr",1450,0.19,0.39,11,"mixed"
47,"Bene",1100,0.45,0.65,11,"mixed"
47,"Pigl",2450,0.05,0.25,11,"mixed"
47,"Potr",1450,0.59,0.79,11,"mixed"
47,"Bene",1100,1.94,2.14,11,"mixed"
47,"Pigl",2450,0.1,0.3,11,"mixed"
47,"Potr",1450,0.97,1.17,11,"mixed"
47,"Bene",1100,0.55,0.75,11,"mixed"
47,"Pigl",2450,0.5,0.7,11,"mixed"
47,"Potr",1450,0.79,0.99,11,"mixed"
47,"Bene",1100,3.4,3.6,11,"mixed"
47,"Pigl",2450,0.22,0.42,11,"mixed"
47,"Potr",1450,0.59,0.79,11,"mixed"
47,"Bene",1100,0.56,0.76,11,"mixed"
47,"Pigl",2450,0.13,0.33,11,"mixed"
47,"Potr",1450,1.48,1.68,11,"mixed"
47,"Bene",1100,3.06,3.26,11,"mixed"
47,"Pigl",2450,0.38,0.58,11,"mixed"
47,"Potr",1450,0.62,0.82,11,"mixed"
47,"Bene",1100,0.07,0.27,11,"mixed"
47,"Pigl",2450,0.43,0.63,11,"mixed"
47,"Potr",1450,0.78,0.98,11,"mixed"
47,"Bene",1100,0.13,0.33,11,"mixed"
47,"Pigl",2450,0.08,0.28,11,"mixed"
47,"Potr",1450,0.47,0.67,11,"mixed"
47,"Bene",1100,1.79,1.99,11,"mixed"
47,"Pigl",2450,0.24,0.44,11,"mixed"
47,"Potr",1450,1.11,1.31,11,"mixed"
47,"Bene",1100,0.84,1.04,11,"mixed"
47,"Pigl",2450,0.12,0.32,11,"mixed"
47,"Potr",1450,0.55,0.75,11,"mixed"
47,"Bene",1100,1.5,1.7,11,"mixed"
47,"Pigl",2450,0.3,0.5,11,"mixed"
47,"Potr",1450,0.05,0.25,11,"mixed"
47,"Bene",1100,0.98,1.18,11,"mixed"
47,"Pigl",2450,0.12,0.32,11,"mixed"
47,"Potr",1450,0.05,0.25,11,"mixed"
47,"Bene",1100,2.11,2.31,11,"mixed"
47,"Pigl",2450,0.14,0.34,11,"mixed"
47,"Potr",1450,0.69,0.89,11,"mixed"
47,"Bene",1100,1.35,1.55,11,"mixed"
47,"Pigl",2450,0.45,0.65,11,"mixed"
47,"Potr",1450,0.16,0.36,11,"mixed"
47,"Bene",1100,2.35,2.55,11,"mixed"
47,"Pigl",2450,0.32,0.52,11,"mixed"
47,"Potr",1450,0.69,0.89,11,"mixed"
47,"Bene",1100,1.98,2.18,11,"mixed"
47,"Pigl",2450,0.16,0.36,11,"mixed"
48,"Potr",1200,0.13,0.33,11,"mixed"
48,"Bene",650,1.22,1.42,11,"mixed"
48,"Pigl",750,0.08,0.28,11,"mixed"
48,"Potr",1200,0.79,0.99,11,"mixed"
48,"Bene",650,0.98,1.18,11,"mixed"
48,"Pigl",750,0.21,0.41,11,"mixed"
48,"Potr",1200,2.09,2.29,11,"mixed"
48,"Bene",650,0.25,0.45,11,"mixed"
48,"Pigl",750,0.09,0.29,11,"mixed"
48,"Potr",1200,0.39,0.59,11,"mixed"
48,"Bene",650,1,1.2,11,"mixed"
48,"Pigl",750,0.35,0.55,11,"mixed"
48,"Potr",1200,0.35,0.55,11,"mixed"
48,"Bene",650,2.14,2.34,11,"mixed"
48,"Pigl",750,0.16,0.36,11,"mixed"
48,"Potr",1200,0.61,0.81,11,"mixed"
48,"Bene",650,1.22,1.42,11,"mixed"
48,"Pigl",750,0.48,0.68,11,"mixed"
48,"Potr",1200,0.05,0.25,11,"mixed"
48,"Bene",650,2.82,3.02,11,"mixed"
48,"Pigl",750,0.07,0.27,11,"mixed"
48,"Potr",1200,1.62,1.82,11,"mixed"
48,"Bene",650,1.97,2.17,11,"mixed"
48,"Pigl",750,0.18,0.38,11,"mixed"
48,"Potr",1200,1.38,1.58,11,"mixed"
48,"Bene",650,2.49,2.69,11,"mixed"
48,"Pigl",750,0.32,0.52,11,"mixed"
48,"Potr",1200,0.22,0.42,11,"mixed"
48,"Bene",650,0.98,1.18,11,"mixed"
48,"Pigl",750,0.27,0.47,11,"mixed"
48,"Potr",1200,0.26,0.46,11,"mixed"
48,"Bene",650,1.05,1.25,11,"mixed"
48,"Pigl",750,0.15,0.35,11,"mixed"
48,"Potr",1200,1.01,1.21,11,"mixed"
48,"Bene",650,2.61,2.81,11,"mixed"
48,"Pigl",750,0.51,0.71,11,"mixed"
48,"Potr",1200,0.79,0.99,11,"mixed"
48,"Bene",650,1.22,1.42,11,"mixed"
48,"Pigl",750,0.98,1.18,11,"mixed"
48,"Potr",1200,0.11,0.31,11,"mixed"
48,"Bene",650,0.9,1.1,11,"mixed"
48,"Pigl",750,0.23,0.43,11,"mixed"
48,"Potr",1200,0.24,0.44,11,"mixed"
48,"Bene",650,2.09,2.29,11,"mixed"
48,"Pigl",750,0.37,0.57,11,"mixed"
48,"Potr",1200,0.86,1.06,11,"mixed"
48,"Bene",650,1.01,1.21,11,"mixed"
48,"Pigl",750,0.13,0.33,11,"mixed"
48,"Potr",1200,2.4,2.6,11,"mixed"
48,"Bene",650,1.39,1.59,11,"mixed"
48,"Pigl",750,0.1,0.3,11,"mixed"
48,"Potr",1200,0.58,0.78,11,"mixed"
48,"Bene",650,0.81,1.01,11,"mixed"
48,"Pigl",750,0.08,0.28,11,"mixed"
48,"Potr",1200,0.15,0.35,11,"mixed"
48,"Bene",650,1.7,1.9,11,"mixed"
48,"Pigl",750,0.27,0.47,11,"mixed"
48,"Potr",1200,1.6,1.8,11,"mixed"
48,"Bene",650,1.82,2.02,11,"mixed"
48,"Pigl",750,0.31,0.51,11,"mixed"
49,"Potr",100,0.64,0.84,11,"mixed"
49,"Bene",100,2.07,2.27,11,"mixed"
49,"Pigl",100,0.43,0.63,11,"mixed"
49,"Potr",100,1.23,1.43,11,"mixed"
49,"Bene",100,0.6,0.8,11,"mixed"
49,"Pigl",100,0.25,0.45,11,"mixed"
49,"Potr",100,0.67,0.87,11,"mixed"
49,"Bene",100,0.99,1.19,11,"mixed"
49,"Pigl",100,0.07,0.27,11,"mixed"
49,"Potr",100,1.15,1.35,11,"mixed"
49,"Bene",100,1.63,1.83,11,"mixed"
49,"Pigl",100,0.41,0.61,11,"mixed"
49,"Potr",100,0.05,0.25,11,"mixed"
49,"Bene",100,2.72,2.92,11,"mixed"
49,"Pigl",100,0.52,0.72,11,"mixed"
49,"Potr",100,0.67,0.87,11,"mixed"
49,"Bene",100,2.14,2.34,11,"mixed"
49,"Pigl",100,0.09,0.29,11,"mixed"
49,"Potr",100,0.27,0.47,11,"mixed"
49,"Bene",100,3.8,4,11,"mixed"
49,"Pigl",100,0.45,0.65,11,"mixed"
49,"Potr",100,1.55,1.75,11,"mixed"
49,"Bene",100,1.81,2.01,11,"mixed"
49,"Pigl",100,0.21,0.41,11,"mixed"
49,"Potr",100,0.56,0.76,11,"mixed"
49,"Bene",100,0.3,0.5,11,"mixed"
49,"Pigl",100,0.25,0.45,11,"mixed"
49,"Potr",100,0.05,0.25,11,"mixed"
49,"Bene",100,0.98,1.18,11,"mixed"
49,"Pigl",100,0.3,0.5,11,"mixed"
49,"Potr",100,0.88,1.08,11,"mixed"
49,"Bene",100,0.33,0.53,11,"mixed"
49,"Pigl",100,0.38,0.58,11,"mixed"
49,"Potr",100,1.62,1.82,11,"mixed"
49,"Bene",100,0.67,0.87,11,"mixed"
49,"Pigl",100,0.43,0.63,11,"mixed"
49,"Potr",100,0.77,0.97,11,"mixed"
49,"Bene",100,3.57,3.77,11,"mixed"
49,"Pigl",100,0.3,0.5,11,"mixed"
49,"Potr",100,0.19,0.39,11,"mixed"
49,"Bene",100,1.58,1.78,11,"mixed"
49,"Pigl",100,0.46,0.66,11,"mixed"
49,"Potr",100,0.61,0.81,11,"mixed"
49,"Bene",100,2.44,2.64,11,"mixed"
49,"Pigl",100,0.08,0.28,11,"mixed"
49,"Potr",100,0.54,0.74,11,"mixed"
49,"Bene",100,3.22,3.42,11,"mixed"
49,"Pigl",100,0.32,0.52,11,"mixed"
49,"Potr",100,0.7,0.9,11,"mixed"
49,"Bene",100,2.43,2.63,11,"mixed"
49,"Pigl",100,0.17,0.37,11,"mixed"
49,"Potr",100,0.62,0.82,11,"mixed"
49,"Bene",100,1.71,1.91,11,"mixed"
49,"Pigl",100,0.15,0.35,11,"mixed"
49,"Potr",100,0.62,0.82,11,"mixed"
49,"Bene",100,3.44,3.64,11,"mixed"
49,"Pigl",100,0.25,0.45,11,"mixed"
49,"Potr",100,0.35,0.55,11,"mixed"
49,"Bene",100,0.38,0.58,11,"mixed"
49,"Pigl",100,0.13,0.33,11,"mixed"
50,"Potr",2600,1.71,1.91,11,"mixed"
50,"Bene",1300,2.8,3,11,"mixed"
50,"Pigl",1100,0.22,0.42,11,"mixed"
50,"Potr",2600,0.55,0.75,11,"mixed"
50,"Bene",1300,1.57,1.77,11,"mixed"
50,"Pigl",1100,0.58,0.78,11,"mixed"
50,"Potr",2600,0.43,0.63,11,"mixed"
50,"Bene",1300,1.48,1.68,11,"mixed"
50,"Pigl",1100,0.38,0.58,11,"mixed"
50,"Potr",2600,0.23,0.43,11,"mixed"
50,"Bene",1300,0.87,1.07,11,"mixed"
50,"Pigl",1100,0.08,0.28,11,"mixed"
50,"Potr",2600,1.35,1.55,11,"mixed"
50,"Bene",1300,1.25,1.45,11,"mixed"
50,"Pigl",1100,0.05,0.25,11,"mixed"
50,"Potr",2600,2.04,2.24,11,"mixed"
50,"Bene",1300,2.57,2.77,11,"mixed"
50,"Pigl",1100,0.21,0.41,11,"mixed"
50,"Potr",2600,0.76,0.96,11,"mixed"
50,"Bene",1300,3.35,3.55,11,"mixed"
50,"Pigl",1100,0.18,0.38,11,"mixed"
50,"Potr",2600,0.58,0.78,11,"mixed"
50,"Bene",1300,0.42,0.62,11,"mixed"
50,"Pigl",1100,0.79,0.99,11,"mixed"
50,"Potr",2600,0.32,0.52,11,"mixed"
50,"Bene",1300,0.08,0.28,11,"mixed"
50,"Pigl",1100,0.38,0.58,11,"mixed"
50,"Potr",2600,1.65,1.85,11,"mixed"
50,"Bene",1300,1.03,1.23,11,"mixed"
50,"Pigl",1100,0.16,0.36,11,"mixed"
50,"Potr",2600,0.26,0.46,11,"mixed"
50,"Bene",1300,2.46,2.66,11,"mixed"
50,"Pigl",1100,0.06,0.26,11,"mixed"
50,"Potr",2600,0.54,0.74,11,"mixed"
50,"Bene",1300,1.97,2.17,11,"mixed"
50,"Pigl",1100,0.05,0.25,11,"mixed"
50,"Potr",2600,0.23,0.43,11,"mixed"
50,"Bene",1300,2.1,2.3,11,"mixed"
50,"Pigl",1100,0.16,0.36,11,"mixed"
50,"Potr",2600,0.05,0.25,11,"mixed"
50,"Bene",1300,2.43,2.63,11,"mixed"
50,"Pigl",1100,0.05,0.25,11,"mixed"
50,"Potr",2600,0.45,0.65,11,"mixed"
50,"Bene",1300,2.16,2.36,11,"mixed"
50,"Pigl",1100,0.56,0.76,11,"mixed"
50,"Potr",2600,0.21,0.41,11,"mixed"
50,"Bene",1300,0.7,0.9,11,"mixed"
50,"Pigl",1100,0.49,0.69,11,"mixed"
50,"Potr",2600,0.14,0.34,11,"mixed"
50,"Bene",1300,0.88,1.08,11,"mixed"
50,"Pigl",1100,0.35,0.55,11,"mixed"
50,"Potr",2600,0.46,0.66,11,"mixed"
50,"Bene",1300,0.82,1.02,11,"mixed"
50,"Pigl",1100,0.27,0.47,11,"mixed"
50,"Potr",2600,0.61,0.81,11,"mixed"
50,"Bene",1300,1.45,1.65,11,"mixed"
50,"Pigl",1100,0.29,0.49,11,"mixed"
50,"Potr",2600,0.19,0.39,11,"mixed"
50,"Bene",1300,1.84,2.04,11,"mixed"
50,"Pigl",1100,0.27,0.47,11,"mixed"
51,"Potr",2550,1.03,1.23,11,"mixed"
51,"Bene",2500,1.73,1.93,11,"mixed"
51,"Pigl",2700,0.2,0.4,11,"mixed"
51,"Potr",2550,0.09,0.29,11,"mixed"
51,"Bene",2500,0.36,0.56,11,"mixed"
51,"Pigl",2700,0.31,0.51,11,"mixed"
51,"Potr",2550,0.07,0.27,11,"mixed"
51,"Bene",2500,1.36,1.56,11,"mixed"
51,"Pigl",2700,0.13,0.33,11,"mixed"
51,"Potr",2550,0.9,1.1,11,"mixed"
51,"Bene",2500,1.38,1.58,11,"mixed"
51,"Pigl",2700,0.53,0.73,11,"mixed"
51,"Potr",2550,0.57,0.77,11,"mixed"
51,"Bene",2500,2,2.2,11,"mixed"
51,"Pigl",2700,0.11,0.31,11,"mixed"
51,"Potr",2550,0.4,0.6,11,"mixed"
51,"Bene",2500,1.46,1.66,11,"mixed"
51,"Pigl",2700,0.3,0.5,11,"mixed"
51,"Potr",2550,1.69,1.89,11,"mixed"
51,"Bene",2500,0.57,0.77,11,"mixed"
51,"Pigl",2700,0.09,0.29,11,"mixed"
51,"Potr",2550,0.89,1.09,11,"mixed"
51,"Bene",2500,3.03,3.23,11,"mixed"
51,"Pigl",2700,0.22,0.42,11,"mixed"
51,"Potr",2550,0.14,0.34,11,"mixed"
51,"Bene",2500,1.86,2.06,11,"mixed"
51,"Pigl",2700,0.34,0.54,11,"mixed"
51,"Potr",2550,0.05,0.25,11,"mixed"
51,"Bene",2500,1.53,1.73,11,"mixed"
51,"Pigl",2700,0.09,0.29,11,"mixed"
51,"Potr",2550,0.23,0.43,11,"mixed"
51,"Bene",2500,2.09,2.29,11,"mixed"
51,"Pigl",2700,0.26,0.46,11,"mixed"
51,"Potr",2550,0.05,0.25,11,"mixed"
51,"Bene",2500,0.52,0.72,11,"mixed"
51,"Pigl",2700,0.21,0.41,11,"mixed"
51,"Potr",2550,0.79,0.99,11,"mixed"
51,"Bene",2500,1.98,2.18,11,"mixed"
51,"Pigl",2700,0.1,0.3,11,"mixed"
51,"Potr",2550,1.19,1.39,11,"mixed"
51,"Bene",2500,0.38,0.58,11,"mixed"
51,"Pigl",2700,0.78,0.98,11,"mixed"
51,"Potr",2550,0.27,0.47,11,"mixed"
51,"Bene",2500,0.89,1.09,11,"mixed"
51,"Pigl",2700,0.15,0.35,11,"mixed"
51,"Potr",2550,0.31,0.51,11,"mixed"
51,"Bene",2500,0.3,0.5,11,"mixed"
51,"Pigl",2700,0.43,0.63,11,"mixed"
51,"Potr",2550,0.44,0.64,11,"mixed"
51,"Bene",2500,1.2,1.4,11,"mixed"
51,"Pigl",2700,0.46,0.66,11,"mixed"
51,"Potr",2550,1.01,1.21,11,"mixed"
51,"Bene",2500,0.92,1.12,11,"mixed"
51,"Pigl",2700,0.14,0.34,11,"mixed"
51,"Potr",2550,0.34,0.54,11,"mixed"
51,"Bene",2500,3.17,3.37,11,"mixed"
51,"Pigl",2700,0.23,0.43,11,"mixed"
51,"Potr",2550,1.13,1.33,11,"mixed"
51,"Bene",2500,1.15,1.35,11,"mixed"
51,"Pigl",2700,0.26,0.46,11,"mixed"
52,"Potr",8400,0.65,0.85,11,"mixed"
52,"Bene",2800,1.95,2.15,11,"mixed"
52,"Pigl",5600,0.3,0.5,11,"mixed"
52,"Potr",8400,0.89,1.09,11,"mixed"
52,"Bene",2800,2.48,2.68,11,"mixed"
52,"Pigl",5600,0.4,0.6,11,"mixed"
52,"Potr",8400,2.2,2.4,11,"mixed"
52,"Bene",2800,1.71,1.91,11,"mixed"
52,"Pigl",5600,0.2,0.4,11,"mixed"
52,"Potr",8400,0.48,0.68,11,"mixed"
52,"Bene",2800,2.46,2.66,11,"mixed"
52,"Pigl",5600,0.21,0.41,11,"mixed"
52,"Potr",8400,0.72,0.92,11,"mixed"
52,"Bene",2800,2.38,2.58,11,"mixed"
52,"Pigl",5600,0.23,0.43,11,"mixed"
52,"Potr",8400,1.19,1.39,11,"mixed"
52,"Bene",2800,2.03,2.23,11,"mixed"
52,"Pigl",5600,0.17,0.37,11,"mixed"
52,"Potr",8400,0.45,0.65,11,"mixed"
52,"Bene",2800,2.21,2.41,11,"mixed"
52,"Pigl",5600,0.25,0.45,11,"mixed"
52,"Potr",8400,1.25,1.45,11,"mixed"
52,"Bene",2800,0.61,0.81,11,"mixed"
52,"Pigl",5600,0.39,0.59,11,"mixed"
52,"Potr",8400,0.05,0.25,11,"mixed"
52,"Bene",2800,1.42,1.62,11,"mixed"
52,"Pigl",5600,0.21,0.41,11,"mixed"
52,"Potr",8400,0.19,0.39,11,"mixed"
52,"Bene",2800,1.52,1.72,11,"mixed"
52,"Pigl",5600,0.23,0.43,11,"mixed"
52,"Potr",8400,1.95,2.15,11,"mixed"
52,"Bene",2800,1.53,1.73,11,"mixed"
52,"Pigl",5600,0.21,0.41,11,"mixed"
52,"Potr",8400,0.67,0.87,11,"mixed"
52,"Bene",2800,1.83,2.03,11,"mixed"
52,"Pigl",5600,0.21,0.41,11,"mixed"
52,"Potr",8400,0.16,0.36,11,"mixed"
52,"Bene",2800,3.41,3.61,11,"mixed"
52,"Pigl",5600,0.19,0.39,11,"mixed"
52,"Potr",8400,0.44,0.64,11,"mixed"
52,"Bene",2800,0.62,0.82,11,"mixed"
52,"Pigl",5600,0.4,0.6,11,"mixed"
52,"Potr",8400,1.17,1.37,11,"mixed"
52,"Bene",2800,0.19,0.39,11,"mixed"
52,"Pigl",5600,0.2,0.4,11,"mixed"
52,"Potr",8400,0.22,0.42,11,"mixed"
52,"Bene",2800,2.52,2.72,11,"mixed"
52,"Pigl",5600,0.21,0.41,11,"mixed"
52,"Potr",8400,0.63,0.83,11,"mixed"
52,"Bene",2800,2.55,2.75,11,"mixed"
52,"Pigl",5600,0.65,0.85,11,"mixed"
52,"Potr",8400,0.42,0.62,11,"mixed"
52,"Bene",2800,0.35,0.55,11,"mixed"
52,"Pigl",5600,0.3,0.5,11,"mixed"
52,"Potr",8400,0.44,0.64,11,"mixed"
52,"Bene",2800,0.05,0.25,11,"mixed"
52,"Pigl",5600,0.1,0.3,11,"mixed"
52,"Potr",8400,0.05,0.25,11,"mixed"
52,"Bene",2800,3.02,3.22,11,"mixed"
52,"Pigl",5600,0.33,0.53,11,"mixed"
53,"Potr",4300,0.05,0.25,11,"mixed"
53,"Bene",3200,2.16,2.36,11,"mixed"
53,"Pigl",4100,0.09,0.29,11,"mixed"
53,"Potr",4300,0.08,0.28,11,"mixed"
53,"Bene",3200,1.16,1.36,11,"mixed"
53,"Pigl",4100,0.29,0.49,11,"mixed"
53,"Potr",4300,0.05,0.25,11,"mixed"
53,"Bene",3200,0.3,0.5,11,"mixed"
53,"Pigl",4100,0.75,0.95,11,"mixed"
53,"Potr",4300,0.27,0.47,11,"mixed"
53,"Bene",3200,0.71,0.91,11,"mixed"
53,"Pigl",4100,0.07,0.27,11,"mixed"
53,"Potr",4300,0.08,0.28,11,"mixed"
53,"Bene",3200,2.8,3,11,"mixed"
53,"Pigl",4100,0.06,0.26,11,"mixed"
53,"Potr",4300,0.7,0.9,11,"mixed"
53,"Bene",3200,1.49,1.69,11,"mixed"
53,"Pigl",4100,0.14,0.34,11,"mixed"
53,"Potr",4300,0.24,0.44,11,"mixed"
53,"Bene",3200,1.19,1.39,11,"mixed"
53,"Pigl",4100,0.06,0.26,11,"mixed"
53,"Potr",4300,0.08,0.28,11,"mixed"
53,"Bene",3200,3.2,3.4,11,"mixed"
53,"Pigl",4100,0.19,0.39,11,"mixed"
53,"Potr",4300,0.56,0.76,11,"mixed"
53,"Bene",3200,0.34,0.54,11,"mixed"
53,"Pigl",4100,0.15,0.35,11,"mixed"
53,"Potr",4300,0.18,0.38,11,"mixed"
53,"Bene",3200,1.16,1.36,11,"mixed"
53,"Pigl",4100,0.2,0.4,11,"mixed"
53,"Potr",4300,0.48,0.68,11,"mixed"
53,"Bene",3200,0.58,0.78,11,"mixed"
53,"Pigl",4100,0.23,0.43,11,"mixed"
53,"Potr",4300,0.36,0.56,11,"mixed"
53,"Bene",3200,1.7,1.9,11,"mixed"
53,"Pigl",4100,0.05,0.25,11,"mixed"
53,"Potr",4300,1.03,1.23,11,"mixed"
53,"Bene",3200,1.97,2.17,11,"mixed"
53,"Pigl",4100,0.24,0.44,11,"mixed"
53,"Potr",4300,0.44,0.64,11,"mixed"
53,"Bene",3200,2.25,2.45,11,"mixed"
53,"Pigl",4100,0.24,0.44,11,"mixed"
53,"Potr",4300,0.21,0.41,11,"mixed"
53,"Bene",3200,0.9,1.1,11,"mixed"
53,"Pigl",4100,0.41,0.61,11,"mixed"
53,"Potr",4300,0.45,0.65,11,"mixed"
53,"Bene",3200,2.19,2.39,11,"mixed"
53,"Pigl",4100,0.25,0.45,11,"mixed"
53,"Potr",4300,0.05,0.25,11,"mixed"
53,"Bene",3200,0.51,0.71,11,"mixed"
53,"Pigl",4100,0.1,0.3,11,"mixed"
53,"Potr",4300,0.05,0.25,11,"mixed"
53,"Bene",3200,2.3,2.5,11,"mixed"
53,"Pigl",4100,0.69,0.89,11,"mixed"
53,"Potr",4300,0.68,0.88,11,"mixed"
53,"Bene",3200,2.01,2.21,11,"mixed"
53,"Pigl",4100,0.36,0.56,11,"mixed"
53,"Potr",4300,0.22,0.42,11,"mixed"
53,"Bene",3200,1.55,1.75,11,"mixed"
53,"Pigl",4100,0.31,0.51,11,"mixed"
54,"Potr",3700,0.05,0.25,11,"mixed"
54,"Bene",3050,1.09,1.29,11,"mixed"
54,"Pigl",5750,0.34,0.54,11,"mixed"
54,"Potr",3700,0.25,0.45,11,"mixed"
54,"Bene",3050,1.89,2.09,11,"mixed"
54,"Pigl",5750,0.09,0.29,11,"mixed"
54,"Potr",3700,0.14,0.34,11,"mixed"
54,"Bene",3050,1.07,1.27,11,"mixed"
54,"Pigl",5750,0.12,0.32,11,"mixed"
54,"Potr",3700,0.19,0.39,11,"mixed"
54,"Bene",3050,2.24,2.44,11,"mixed"
54,"Pigl",5750,0.11,0.31,11,"mixed"
54,"Potr",3700,0.68,0.88,11,"mixed"
54,"Bene",3050,3.46,3.66,11,"mixed"
54,"Pigl",5750,0.16,0.36,11,"mixed"
54,"Potr",3700,1.14,1.34,11,"mixed"
54,"Bene",3050,1.84,2.04,11,"mixed"
54,"Pigl",5750,0.81,1.01,11,"mixed"
54,"Potr",3700,0.54,0.74,11,"mixed"
54,"Bene",3050,1.43,1.63,11,"mixed"
54,"Pigl",5750,0.09,0.29,11,"mixed"
54,"Potr",3700,0.61,0.81,11,"mixed"
54,"Bene",3050,2.24,2.44,11,"mixed"
54,"Pigl",5750,0.65,0.85,11,"mixed"
54,"Potr",3700,0.82,1.02,11,"mixed"
54,"Bene",3050,0.48,0.68,11,"mixed"
54,"Pigl",5750,0.32,0.52,11,"mixed"
54,"Potr",3700,0.76,0.96,11,"mixed"
54,"Bene",3050,1.54,1.74,11,"mixed"
54,"Pigl",5750,0.24,0.44,11,"mixed"
54,"Potr",3700,0.52,0.72,11,"mixed"
54,"Bene",3050,2.37,2.57,11,"mixed"
54,"Pigl",5750,0.63,0.83,11,"mixed"
54,"Potr",3700,1.89,2.09,11,"mixed"
54,"Bene",3050,3.37,3.57,11,"mixed"
54,"Pigl",5750,0.3,0.5,11,"mixed"
54,"Potr",3700,0.33,0.53,11,"mixed"
54,"Bene",3050,2.92,3.12,11,"mixed"
54,"Pigl",5750,0.49,0.69,11,"mixed"
54,"Potr",3700,0.55,0.75,11,"mixed"
54,"Bene",3050,2.54,2.74,11,"mixed"
54,"Pigl",5750,0.27,0.47,11,"mixed"
54,"Potr",3700,0.3,0.5,11,"mixed"
54,"Bene",3050,2.18,2.38,11,"mixed"
54,"Pigl",5750,0.48,0.68,11,"mixed"
54,"Potr",3700,0.61,0.81,11,"mixed"
54,"Bene",3050,2.01,2.21,11,"mixed"
54,"Pigl",5750,0.22,0.42,11,"mixed"
54,"Potr",3700,0.59,0.79,11,"mixed"
54,"Bene",3050,1.57,1.77,11,"mixed"
54,"Pigl",5750,0.09,0.29,11,"mixed"
54,"Potr",3700,0.67,0.87,11,"mixed"
54,"Bene",3050,2.19,2.39,11,"mixed"
54,"Pigl",5750,0.14,0.34,11,"mixed"
54,"Potr",3700,0.4,0.6,11,"mixed"
54,"Bene",3050,0.45,0.65,11,"mixed"
54,"Pigl",5750,1.07,1.27,11,"mixed"
54,"Potr",3700,0.82,1.02,11,"mixed"
54,"Bene",3050,1.03,1.23,11,"mixed"
54,"Pigl",5750,0.09,0.29,11,"mixed"
55,"Potr",1200,0.18,0.38,11,"mixed"
